packet_size,inter_arrival_time,packet_rate,connection_duration,failed_logins,label
1533,0.479,930,3,6,attack
524,0.047,122,21,0,normal
500,0.03,117,16,0,normal
481,0.034,123,21,0,normal
548,0.016,134,19,0,normal
485,0.034,114,15,0,normal
509,0.031,135,15,0,normal
1583,0.673,874,2,14,attack
512,0.019,114,16,0,normal
508,0.048,107,17,0,normal
525,0.017,126,23,0,normal
492,0.033,129,21,0,normal
1665,0.579,918,2,5,attack
500,0.032,116,16,0,normal
505,0.031,129,21,0,normal
532,0.023,117,22,0,normal
519,0.025,110,24,0,normal
549,0.044,147,24,0,normal
1674,0.44,814,3,7,attack
525,0.038,113,16,0,normal
499,0.036,134,20,0,normal
1516,0.526,860,1,6,attack
530,0.038,136,17,0,normal
484,0.038,121,15,0,normal
507,0.039,135,18,0,normal
527,0.032,126,21,0,normal
540,0.047,121,17,0,normal
519,0.017,127,17,0,normal
1778,0.548,986,3,12,attack
1585,0.591,821,4,10,attack
1517,0.52,905,2,10,attack
496,0.038,107,19,1,normal
1523,0.641,800,2,6,attack
492,0.019,138,15,0,normal
513,0.045,113,18,0,normal
1634,0.482,894,2,8,attack
505,0.026,111,19,1,normal
524,0.04,116,17,0,normal
496,0.02,126,15,1,normal
510,0.014,135,21,0,normal
534,0.031,126,17,0,normal
535,0.043,107,20,0,normal
483,0.012,124,18,0,normal
1619,0.409,854,3,10,attack
542,0.027,144,17,0,normal
539,0.033,142,19,0,normal
523,0.033,129,20,0,normal
510,0.02,134,17,0,normal
1608,0.553,840,2,5,attack
522,0.019,114,18,0,normal
1711,0.441,974,1,13,attack
1625,0.653,976,2,9,attack
491,0.037,102,15,0,normal
528,0.014,146,23,0,normal
544,0.03,104,20,0,normal
1622,0.501,803,3,9,attack
1564,0.656,912,1,10,attack
493,0.029,102,19,0,normal
543,0.038,115,20,0,normal
486,0.017,107,23,0,normal
484,0.047,110,21,0,normal
530,0.046,114,23,0,normal
548,0.016,106,18,0,normal
537,0.039,104,21,0,normal
1515,0.586,820,1,8,attack
548,0.041,125,23,0,normal
530,0.032,111,22,0,normal
517,0.048,118,21,0,normal
502,0.023,107,22,0,normal
495,0.012,131,19,0,normal
494,0.043,126,16,0,normal
506,0.044,137,22,0,normal
530,0.031,118,17,0,normal
1411,0.5,924,4,6,attack
515,0.047,108,19,0,normal
1529,0.598,947,2,9,attack
490,0.025,122,19,0,normal
539,0.029,138,23,0,normal
484,0.017,140,16,0,normal
481,0.027,114,22,0,normal
529,0.018,115,19,0,normal
490,0.03,126,20,0,normal
506,0.039,108,17,0,normal
1621,0.621,934,4,6,attack
1623,0.424,926,3,8,attack
492,0.036,109,23,0,normal
524,0.028,139,17,0,normal
512,0.027,127,19,0,normal
508,0.019,101,20,0,normal
528,0.039,106,23,0,normal
1423,0.672,966,3,5,attack
534,0.036,123,17,0,normal
481,0.017,121,18,0,normal
514,0.028,109,20,0,normal
518,0.039,137,17,0,normal
521,0.027,110,22,0,normal
488,0.01,147,15,0,normal
541,0.018,143,16,0,normal
491,0.012,108,20,0,normal
1654,0.507,828,1,8,attack
1471,0.447,925,3,5,attack
510,0.018,104,20,0,normal
538,0.013,134,21,0,normal
497,0.027,125,16,0,normal
541,0.017,108,21,0,normal
1401,0.691,808,2,14,attack
518,0.012,115,23,1,normal
1474,0.488,879,1,9,attack
507,0.019,112,21,0,normal
523,0.032,100,24,0,normal
546,0.031,146,22,0,normal
1649,0.686,931,1,6,attack
543,0.037,147,16,0,normal
1611,0.646,987,2,6,attack
495,0.045,126,20,0,normal
538,0.012,126,17,0,normal
1424,0.588,822,1,11,attack
541,0.037,141,16,0,normal
510,0.042,121,22,0,normal
539,0.03,116,15,0,normal
492,0.01,135,18,0,normal
507,0.036,107,16,0,normal
544,0.046,110,15,0,normal
513,0.043,139,21,0,normal
544,0.028,119,19,0,normal
533,0.023,106,16,0,normal
492,0.044,108,22,0,normal
507,0.048,102,22,0,normal
491,0.035,104,20,0,normal
547,0.011,141,16,0,normal
494,0.039,132,20,0,normal
1520,0.475,929,3,11,attack
482,0.019,133,17,0,normal
518,0.022,102,17,1,normal
529,0.027,132,18,0,normal
538,0.024,122,22,0,normal
1761,0.581,937,2,10,attack
501,0.013,114,15,0,normal
1491,0.412,958,2,8,attack
504,0.026,114,24,0,normal
521,0.012,146,18,0,normal
1582,0.409,918,4,13,attack
524,0.011,136,16,0,normal
505,0.024,131,21,0,normal
517,0.049,144,22,0,normal
500,0.029,113,20,0,normal
511,0.041,143,18,1,normal
481,0.032,132,15,0,normal
545,0.028,128,23,0,normal
543,0.019,118,21,0,normal
548,0.029,120,21,0,normal
1783,0.693,823,1,6,attack
1533,0.497,827,3,7,attack
526,0.041,141,19,0,normal
490,0.039,118,15,0,normal
1641,0.549,880,3,12,attack
1470,0.477,894,3,10,attack
515,0.021,124,24,0,normal
1645,0.637,860,4,5,attack
1488,0.506,813,4,14,attack
1630,0.487,855,2,5,attack
513,0.028,144,24,0,normal
534,0.034,121,23,0,normal
513,0.04,138,19,0,normal
506,0.03,112,16,0,normal
486,0.047,144,18,0,normal
528,0.029,112,20,0,normal
488,0.024,127,19,0,normal
1570,0.589,910,1,14,attack
1432,0.605,860,2,11,attack
522,0.015,136,20,0,normal
508,0.032,114,19,1,normal
1416,0.604,828,4,12,attack
542,0.03,123,16,0,normal
502,0.04,125,18,0,normal
1403,0.572,832,1,5,attack
488,0.038,131,19,0,normal
492,0.032,148,23,0,normal
526,0.032,124,22,0,normal
512,0.045,127,20,0,normal
1414,0.525,814,4,14,attack
484,0.012,113,21,0,normal
484,0.014,117,23,0,normal
523,0.018,102,18,0,normal
482,0.019,138,24,0,normal
1482,0.639,893,3,7,attack
1664,0.622,967,1,7,attack
507,0.021,139,24,0,normal
505,0.023,135,23,0,normal
534,0.013,136,23,0,normal
513,0.013,120,23,0,normal
1532,0.672,815,2,14,attack
480,0.021,138,23,0,normal
487,0.049,100,16,0,normal
483,0.013,148,20,0,normal
537,0.02,105,22,0,normal
1443,0.508,842,4,5,attack
542,0.014,105,23,0,normal
1759,0.66,808,4,14,attack
548,0.025,135,15,0,normal
532,0.036,118,22,0,normal
530,0.035,106,23,0,normal
534,0.032,105,21,1,normal
1553,0.608,972,4,8,attack
497,0.038,122,22,0,normal
533,0.026,103,24,0,normal
494,0.035,135,21,0,normal
515,0.046,140,17,0,normal
1779,0.53,830,4,7,attack
499,0.043,108,16,0,normal
516,0.017,149,18,0,normal
497,0.022,127,16,0,normal
480,0.041,125,21,0,normal
503,0.022,112,24,0,normal
1637,0.642,981,4,12,attack
1515,0.61,913,1,14,attack
488,0.034,132,20,0,normal
549,0.014,113,18,0,normal
509,0.047,129,23,0,normal
1429,0.604,922,1,5,attack
540,0.025,141,16,0,normal
541,0.039,113,23,0,normal
538,0.04,138,22,0,normal
522,0.011,141,24,0,normal
535,0.04,119,23,0,normal
509,0.018,114,16,0,normal
1451,0.484,804,3,8,attack
534,0.031,100,17,1,normal
517,0.017,139,23,0,normal
527,0.026,132,22,0,normal
514,0.026,102,15,0,normal
508,0.029,149,20,0,normal
1514,0.509,835,2,13,attack
546,0.044,103,21,0,normal
1400,0.558,922,1,8,attack
522,0.034,104,18,0,normal
532,0.03,108,23,0,normal
511,0.024,106,20,0,normal
528,0.022,136,23,0,normal
1734,0.555,835,3,14,attack
1546,0.426,916,3,5,attack
516,0.047,141,20,0,normal
533,0.049,100,22,1,normal
531,0.021,111,15,0,normal
518,0.012,141,19,0,normal
1441,0.584,992,1,8,attack
486,0.027,124,20,0,normal
1575,0.587,888,4,10,attack
530,0.011,141,23,0,normal
500,0.046,101,22,0,normal
1562,0.518,830,2,5,attack
536,0.039,106,18,0,normal
1672,0.526,845,3,12,attack
531,0.019,136,15,0,normal
494,0.026,122,23,0,normal
495,0.026,132,17,0,normal
542,0.038,133,19,0,normal
493,0.049,135,24,0,normal
498,0.017,138,17,0,normal
1599,0.686,904,1,10,attack
519,0.032,149,16,1,normal
495,0.031,130,22,0,normal
483,0.038,112,18,0,normal
508,0.013,135,21,0,normal
488,0.037,124,24,0,normal
529,0.039,133,20,0,normal
501,0.031,103,22,0,normal
1634,0.524,923,1,10,attack
498,0.02,113,19,0,normal
505,0.011,130,15,0,normal
492,0.032,144,18,0,normal
491,0.046,106,21,0,normal
1448,0.477,864,1,5,attack
1787,0.669,968,3,12,attack
488,0.028,134,22,0,normal
1501,0.645,985,1,10,attack
540,0.024,125,19,0,normal
531,0.026,117,23,0,normal
503,0.045,127,15,1,normal
1680,0.438,834,4,10,attack
486,0.049,105,22,0,normal
503,0.013,103,23,0,normal
1731,0.5,847,1,13,attack
533,0.034,118,22,0,normal
505,0.034,130,17,0,normal
488,0.045,140,15,0,normal
540,0.05,139,23,0,normal
502,0.036,123,19,0,normal
1585,0.606,812,4,8,attack
526,0.049,149,22,0,normal
530,0.014,125,20,1,normal
499,0.027,128,16,0,normal
509,0.035,132,17,0,normal
530,0.012,133,24,0,normal
533,0.018,120,21,0,normal
1503,0.646,946,1,8,attack
520,0.033,134,15,0,normal
498,0.014,136,23,0,normal
488,0.01,149,19,1,normal
481,0.036,110,23,0,normal
545,0.015,110,20,0,normal
507,0.017,134,17,0,normal
499,0.018,139,18,0,normal
541,0.049,143,18,0,normal
1731,0.641,856,2,10,attack
1553,0.448,908,1,8,attack
528,0.029,145,17,0,normal
518,0.039,124,24,0,normal
504,0.017,144,18,0,normal
515,0.026,140,23,0,normal
1637,0.595,878,1,8,attack
509,0.02,140,22,0,normal
520,0.044,141,22,0,normal
494,0.049,118,23,0,normal
487,0.043,126,21,0,normal
483,0.048,115,23,0,normal
485,0.038,122,20,0,normal
529,0.05,110,21,0,normal
1563,0.429,801,1,7,attack
532,0.033,146,16,0,normal
540,0.049,104,20,0,normal
536,0.037,124,23,0,normal
1529,0.526,912,2,9,attack
549,0.048,109,18,0,normal
1668,0.526,851,3,5,attack
530,0.042,117,24,0,normal
487,0.042,115,19,0,normal
1525,0.508,954,1,10,attack
527,0.027,148,18,0,normal
512,0.035,136,21,0,normal
538,0.021,131,16,0,normal
517,0.027,117,21,0,normal
492,0.026,130,23,0,normal
1655,0.446,891,2,12,attack
541,0.022,105,20,0,normal
492,0.014,109,19,0,normal
500,0.041,118,19,0,normal
1659,0.419,881,1,13,attack
525,0.024,121,17,0,normal
508,0.041,149,24,0,normal
536,0.025,126,21,0,normal
486,0.047,121,19,0,normal
542,0.029,101,22,0,normal
506,0.029,105,17,0,normal
530,0.011,147,21,0,normal
533,0.031,133,15,0,normal
514,0.018,121,19,0,normal
507,0.024,129,24,0,normal
511,0.03,139,17,0,normal
509,0.046,133,20,0,normal
483,0.043,122,23,0,normal
519,0.024,129,22,0,normal
536,0.029,116,16,0,normal
1421,0.449,910,1,6,attack
488,0.048,149,16,0,normal
1713,0.427,921,4,7,attack
544,0.017,124,21,0,normal
493,0.021,111,23,0,normal
513,0.05,112,16,1,normal
1459,0.594,871,2,7,attack
547,0.033,129,15,0,normal
533,0.05,111,23,0,normal
1612,0.687,940,1,14,attack
509,0.024,118,15,0,normal
481,0.045,118,15,1,normal
526,0.023,126,15,0,normal
1615,0.427,920,1,7,attack
517,0.015,119,18,0,normal
515,0.034,120,23,0,normal
520,0.014,117,23,0,normal
512,0.036,128,21,0,normal
1480,0.609,957,1,14,attack
490,0.015,101,24,0,normal
495,0.031,103,18,0,normal
516,0.025,118,19,0,normal
501,0.019,116,22,0,normal
1437,0.563,959,4,8,attack
532,0.034,127,24,0,normal
1576,0.546,835,4,7,attack
537,0.041,116,16,0,normal
510,0.018,101,16,0,normal
506,0.028,110,20,0,normal
536,0.041,106,20,0,normal
1510,0.466,814,2,9,attack
1563,0.517,880,3,12,attack
507,0.041,117,17,0,normal
549,0.029,144,24,1,normal
1502,0.521,821,4,8,attack
541,0.014,129,17,0,normal
502,0.038,133,19,0,normal
538,0.023,136,21,0,normal
486,0.04,108,16,0,normal
488,0.024,146,22,0,normal
510,0.039,136,17,0,normal
549,0.02,113,23,0,normal
544,0.048,117,17,0,normal
494,0.049,109,15,0,normal
523,0.047,136,24,0,normal
1615,0.657,894,1,12,attack
1409,0.547,844,3,9,attack
487,0.021,148,16,0,normal
485,0.046,131,21,0,normal
487,0.049,121,24,0,normal
541,0.022,123,17,0,normal
524,0.039,104,19,0,normal
522,0.038,136,20,0,normal
540,0.043,116,23,0,normal
548,0.04,126,18,0,normal
526,0.032,104,20,0,normal
536,0.014,115,15,0,normal
504,0.021,114,20,0,normal
1554,0.577,845,3,11,attack
518,0.04,116,16,0,normal
492,0.039,107,18,1,normal
536,0.042,107,16,0,normal
506,0.018,113,17,0,normal
501,0.015,119,16,0,normal
507,0.037,125,17,0,normal
1528,0.53,972,2,8,attack
514,0.034,125,19,1,normal
514,0.019,110,21,0,normal
506,0.03,140,15,0,normal
1670,0.578,860,4,10,attack
494,0.048,137,19,0,normal
493,0.045,102,20,0,normal
539,0.017,122,24,1,normal
533,0.035,117,18,0,normal
524,0.033,148,24,0,normal
542,0.025,112,19,0,normal
1463,0.55,888,4,7,attack
527,0.012,100,23,0,normal
547,0.019,128,20,0,normal
543,0.046,130,24,0,normal
505,0.049,115,17,0,normal
1599,0.497,944,1,7,attack
502,0.048,105,24,0,normal
544,0.014,101,19,0,normal
508,0.044,131,23,0,normal
1435,0.586,911,4,7,attack
546,0.011,148,18,0,normal
489,0.029,116,24,0,normal
538,0.049,111,18,0,normal
526,0.037,146,17,0,normal
1756,0.547,849,3,14,attack
505,0.029,145,23,1,normal
509,0.045,117,17,0,normal
543,0.016,149,17,0,normal
513,0.014,143,20,0,normal
513,0.044,100,19,0,normal
1464,0.555,969,2,12,attack
1484,0.655,853,3,7,attack
497,0.037,134,24,0,normal
526,0.015,108,21,0,normal
1476,0.52,835,1,6,attack
1593,0.687,900,3,14,attack
547,0.026,147,19,0,normal
483,0.024,124,18,0,normal
514,0.02,128,16,0,normal
1563,0.687,845,4,8,attack
1446,0.603,932,4,12,attack
492,0.011,128,24,0,normal
487,0.046,114,19,0,normal
1717,0.557,979,4,10,attack
511,0.033,116,21,0,normal
494,0.026,141,19,0,normal
500,0.033,148,21,0,normal
525,0.02,116,24,0,normal
532,0.01,141,22,0,normal
523,0.021,105,15,0,normal
542,0.016,105,18,0,normal
491,0.023,132,20,0,normal
1521,0.687,823,4,6,attack
510,0.013,146,17,0,normal
490,0.042,143,19,0,normal
1429,0.589,885,3,8,attack
493,0.013,148,17,0,normal
1494,0.487,891,1,5,attack
545,0.02,144,18,0,normal
1420,0.564,803,4,6,attack
515,0.048,136,21,0,normal
1535,0.559,929,2,14,attack
539,0.013,110,20,0,normal
480,0.033,113,19,0,normal
512,0.044,112,23,0,normal
521,0.033,126,16,0,normal
481,0.05,123,16,0,normal
541,0.036,106,18,0,normal
500,0.027,100,20,0,normal
505,0.035,105,20,0,normal
498,0.022,143,22,0,normal
505,0.031,137,19,0,normal
1444,0.593,894,2,8,attack
542,0.047,111,21,0,normal
536,0.02,138,23,0,normal
1600,0.589,991,4,12,attack
507,0.033,128,21,0,normal
536,0.035,123,19,0,normal
507,0.037,124,20,0,normal
509,0.021,121,16,1,normal
494,0.01,107,23,0,normal
1533,0.442,872,2,14,attack
536,0.034,149,15,0,normal
1763,0.437,902,2,10,attack
529,0.035,136,18,0,normal
485,0.014,142,20,0,normal
480,0.029,127,16,1,normal
509,0.019,128,23,0,normal
511,0.011,113,22,0,normal
520,0.031,112,22,0,normal
508,0.027,113,22,0,normal
537,0.026,112,20,0,normal
493,0.045,115,15,0,normal
1787,0.605,890,4,13,attack
1546,0.595,887,4,5,attack
523,0.038,115,20,1,normal
524,0.025,110,22,0,normal
1485,0.507,829,4,14,attack
548,0.028,137,21,0,normal
530,0.028,113,19,0,normal
1500,0.469,891,3,10,attack
483,0.016,149,24,0,normal
487,0.019,100,23,0,normal
487,0.028,101,17,0,normal
510,0.024,143,21,0,normal
1593,0.465,833,4,6,attack
538,0.038,116,17,0,normal
1556,0.403,979,3,5,attack
526,0.047,105,17,0,normal
502,0.047,122,20,0,normal
1679,0.514,854,1,10,attack
496,0.027,145,23,0,normal
1687,0.488,892,1,6,attack
488,0.027,143,24,0,normal
1723,0.584,867,2,7,attack
1580,0.698,879,2,14,attack
546,0.024,147,18,1,normal
487,0.034,110,20,0,normal
525,0.013,114,19,0,normal
493,0.018,129,18,0,normal
526,0.038,106,17,0,normal
546,0.037,125,22,0,normal
530,0.04,121,24,0,normal
484,0.048,117,23,0,normal
495,0.017,134,22,0,normal
526,0.011,132,21,0,normal
537,0.029,136,23,0,normal
548,0.05,105,22,0,normal
486,0.028,125,21,0,normal
1446,0.575,892,1,11,attack
528,0.029,135,22,1,normal
1569,0.686,861,3,10,attack
515,0.012,127,19,0,normal
485,0.018,134,20,0,normal
496,0.031,136,19,0,normal
1654,0.411,964,4,9,attack
491,0.011,119,18,0,normal
515,0.03,134,20,0,normal
1408,0.609,937,3,8,attack
524,0.029,104,24,0,normal
1594,0.496,996,4,12,attack
528,0.031,131,16,0,normal
1681,0.524,865,4,13,attack
546,0.02,103,20,0,normal
505,0.039,135,15,0,normal
537,0.024,122,20,0,normal
1768,0.498,810,4,14,attack
482,0.021,148,23,0,normal
1552,0.567,858,2,9,attack
503,0.023,136,18,0,normal
1548,0.61,913,2,8,attack
1457,0.474,965,3,6,attack
1654,0.455,895,3,8,attack
1646,0.49,847,3,11,attack
520,0.034,146,20,0,normal
543,0.033,116,19,0,normal
538,0.039,128,23,0,normal
485,0.015,122,17,0,normal
501,0.013,112,15,0,normal
526,0.026,136,21,0,normal
547,0.013,119,24,0,normal
502,0.016,137,23,0,normal
500,0.03,123,21,0,normal
517,0.012,140,23,0,normal
486,0.049,147,22,0,normal
505,0.019,130,24,0,normal
1610,0.553,968,4,11,attack
501,0.029,100,22,0,normal
1759,0.56,962,2,13,attack
1610,0.585,980,2,6,attack
487,0.033,125,21,0,normal
540,0.035,106,19,1,normal
503,0.027,112,22,0,normal
527,0.032,143,16,0,normal
1759,0.401,856,3,7,attack
498,0.019,129,18,0,normal
499,0.028,142,22,0,normal
519,0.024,149,16,0,normal
1457,0.65,880,1,5,attack
544,0.045,146,15,0,normal
1601,0.669,993,4,12,attack
535,0.035,128,23,0,normal
514,0.03,121,22,0,normal
503,0.043,137,18,0,normal
540,0.01,145,20,0,normal
536,0.04,145,18,0,normal
531,0.019,125,18,0,normal
491,0.041,107,17,0,normal
1786,0.621,878,2,5,attack
515,0.023,120,20,0,normal
530,0.033,149,19,0,normal
512,0.037,132,19,0,normal
509,0.049,100,22,0,normal
497,0.021,114,22,0,normal
546,0.013,135,22,0,normal
531,0.022,121,20,0,normal
1471,0.508,820,3,11,attack
1623,0.561,978,1,13,attack
549,0.03,119,20,1,normal
520,0.05,111,20,0,normal
530,0.011,103,21,0,normal
504,0.039,107,15,0,normal
521,0.031,114,15,0,normal
1588,0.625,846,1,10,attack
509,0.04,128,19,0,normal
1697,0.461,900,4,9,attack
482,0.043,100,23,0,normal
519,0.046,104,17,0,normal
515,0.016,116,24,0,normal
526,0.048,147,21,0,normal
505,0.023,110,21,0,normal
492,0.045,132,18,0,normal
540,0.026,107,16,0,normal
526,0.043,140,16,0,normal
1505,0.407,817,4,9,attack
483,0.04,132,15,0,normal
519,0.044,107,15,0,normal
1715,0.603,967,1,10,attack
1602,0.453,967,4,5,attack
518,0.048,120,19,0,normal
512,0.043,109,21,0,normal
532,0.033,134,19,0,normal
499,0.042,133,15,0,normal
517,0.019,147,20,0,normal
536,0.015,105,22,0,normal
499,0.017,111,15,0,normal
497,0.047,121,16,0,normal
526,0.034,136,16,0,normal
532,0.014,124,20,0,normal
523,0.019,101,19,0,normal
1576,0.525,929,3,7,attack
514,0.043,113,18,0,normal
543,0.013,115,20,0,normal
535,0.032,137,19,0,normal
1562,0.658,925,3,11,attack
501,0.039,116,17,0,normal
499,0.033,147,15,0,normal
520,0.013,128,23,0,normal
504,0.031,102,16,0,normal
540,0.028,126,22,1,normal
495,0.03,147,18,0,normal
505,0.046,143,23,0,normal
534,0.031,129,16,0,normal
523,0.031,104,18,0,normal
527,0.041,129,19,0,normal
480,0.044,107,21,0,normal
542,0.038,136,16,0,normal
518,0.04,143,16,0,normal
500,0.014,112,16,1,normal
495,0.047,125,15,0,normal
484,0.014,128,21,0,normal
514,0.024,134,16,0,normal
543,0.022,143,16,0,normal
1632,0.635,964,3,12,attack
1667,0.689,899,4,5,attack
533,0.038,120,19,0,normal
490,0.05,138,24,0,normal
498,0.04,144,15,0,normal
1556,0.69,923,1,11,attack
487,0.026,116,21,0,normal
1664,0.589,963,3,13,attack
516,0.044,120,19,0,normal
1539,0.438,837,2,12,attack
1770,0.518,839,2,6,attack
527,0.014,103,17,0,normal
493,0.017,127,21,0,normal
515,0.041,123,22,0,normal
1478,0.647,826,4,13,attack
501,0.036,110,19,0,normal
517,0.023,118,21,1,normal
529,0.018,148,17,0,normal
483,0.039,123,15,0,normal
501,0.015,115,15,0,normal
1612,0.554,873,4,6,attack
508,0.02,132,21,0,normal
519,0.02,135,16,0,normal
1788,0.597,987,3,6,attack
483,0.048,110,21,0,normal
1769,0.685,952,1,5,attack
1625,0.683,875,4,13,attack
1635,0.533,982,1,6,attack
522,0.019,132,21,0,normal
1477,0.64,951,4,13,attack
513,0.014,114,22,0,normal
498,0.044,122,21,0,normal
1653,0.646,866,1,7,attack
482,0.013,102,19,1,normal
1492,0.538,899,4,11,attack
1605,0.635,814,2,14,attack
514,0.039,125,18,0,normal
528,0.015,136,24,0,normal
492,0.048,147,20,0,normal
1654,0.632,853,4,5,attack
1605,0.58,931,2,6,attack
515,0.047,129,18,0,normal
486,0.045,122,22,0,normal
1403,0.446,879,3,5,attack
520,0.019,146,20,0,normal
1770,0.436,879,3,5,attack
524,0.027,140,21,0,normal
529,0.022,141,17,0,normal
1503,0.627,823,3,9,attack
1485,0.482,858,1,10,attack
1485,0.521,830,2,5,attack
513,0.05,125,22,0,normal
482,0.036,124,19,0,normal
488,0.043,103,18,0,normal
546,0.017,101,24,0,normal
528,0.023,101,18,0,normal
528,0.034,144,21,0,normal
543,0.038,126,18,0,normal
521,0.036,102,16,0,normal
501,0.019,111,15,0,normal
496,0.025,113,16,0,normal
1419,0.64,875,3,10,attack
495,0.03,134,24,0,normal
534,0.046,116,21,0,normal
492,0.03,145,24,0,normal
543,0.019,101,23,0,normal
515,0.017,105,15,1,normal
547,0.046,120,15,0,normal
1614,0.637,814,4,7,attack
498,0.036,147,17,0,normal
493,0.027,137,22,0,normal
489,0.024,120,19,0,normal
539,0.019,128,23,0,normal
516,0.042,125,22,0,normal
525,0.016,140,20,0,normal
1576,0.518,936,3,8,attack
487,0.026,135,15,0,normal
1588,0.526,957,1,11,attack
494,0.014,132,15,0,normal
497,0.018,146,21,0,normal
1769,0.685,857,1,5,attack
1742,0.406,867,1,14,attack
491,0.037,108,22,0,normal
505,0.043,134,21,0,normal
1533,0.414,952,3,6,attack
480,0.019,123,17,0,normal
540,0.025,147,18,0,normal
1475,0.526,828,4,9,attack
1489,0.668,981,2,5,attack
521,0.025,110,22,0,normal
1608,0.645,869,3,8,attack
1746,0.513,835,3,10,attack
492,0.023,103,21,0,normal
1731,0.672,977,1,9,attack
488,0.049,142,22,0,normal
483,0.032,136,16,0,normal
497,0.039,104,15,0,normal
506,0.029,117,23,0,normal
525,0.017,131,18,0,normal
515,0.025,149,20,0,normal
514,0.049,101,20,0,normal
480,0.018,137,20,0,normal
541,0.045,112,19,0,normal
547,0.041,112,23,0,normal
496,0.016,112,19,0,normal
1728,0.529,827,1,9,attack
1665,0.435,929,3,11,attack
549,0.039,125,16,0,normal
520,0.036,101,21,0,normal
512,0.045,119,23,0,normal
483,0.015,115,16,0,normal
548,0.029,131,17,0,normal
525,0.044,135,21,0,normal
523,0.021,131,17,0,normal
1684,0.55,842,2,8,attack
498,0.043,115,20,0,normal
523,0.049,136,22,0,normal
496,0.02,131,17,0,normal
480,0.017,130,24,0,normal
525,0.018,110,20,0,normal
1591,0.487,967,1,14,attack
522,0.021,116,16,0,normal
502,0.015,104,24,0,normal
548,0.029,105,22,0,normal
544,0.023,138,17,1,normal
528,0.025,125,19,0,normal
500,0.022,135,20,0,normal
512,0.01,114,24,0,normal
1423,0.425,851,1,11,attack
510,0.028,106,20,0,normal
1697,0.448,805,4,9,attack
1513,0.551,953,3,9,attack
483,0.02,107,19,0,normal
489,0.01,109,19,0,normal
503,0.029,113,23,0,normal
489,0.011,101,24,0,normal
512,0.032,140,23,0,normal
496,0.048,118,23,0,normal
1755,0.46,939,2,9,attack
1623,0.47,851,3,11,attack
491,0.031,105,19,0,normal
